sentence_id	n	v	n_first_index	n_last_index	v_first_index	v_last_index	sentence_text
11830472	tournament	postpone	22	22	20	20	But Fitzwalter was so fearful of treachery that within a fortnight of the Runnymede meeting he thought it wise to postpone a tournament fixed to be held at Stamford on the Monday after the feast of Saints Peter and Paul -LRB- 29 June -RRB- for another week , and chose as the place of its meeting Hounslow Heath , that the barons might be near enough to protect London .
11872526	operation	postponed	23	23	21	21	But when a torn ACL caused him to miss the World Championships -LRB- where he could have qualified -RRB- , he postponed an operation , wore a brace , and attempted to qualify by accumulating enough points in international tournaments .
11874162	attack	postponed	5	5	3	3	But when Hitler postponed the attack until 1940 , the conspiracy again lost momentum , and Halder formed the view that the German people would not accept a coup .
11878557	trip	postpone	20	20	18	18	But when this permission arrived , he was so busy arranging his other plans that he decided to postpone his trip until the next year .
11880523	confrontation	postponing	6	6	4	4	But they failed , postponing the confrontation .
11882724	fixture	postponing	22	22	20	20	But they would have avoided relegation had it not been for a 3-point deduction imposed in January as punishment for postponing a fixture against Blackburn Rovers within 24 hours of the scheduled kick-off .
11944945	decision	postpone	36	36	34	34	But , the first attempt to reform the UN structure failed at the very 10th session , when the General Assembly , even though aware of the need of a reform , decided to postpone any decision .
11954332	retirement	postpone	30	30	28	28	But the National Coach Vittorio Pozzo included Combi in the Italian squad - he was also one of the Nazio-Juve members - and was asked by Pozzo to postpone his retirement until the end of the tournament as his experience might be a great help .
11975828	meetup	postpone	15	15	13	13	But if nobody else is interested , it would probably be better to postpone the meetup .
12077934	testing	postpone	21	21	20	20	Because the knowledge of a mutation can produce substantial anxiety , some people choose not to be tested or to postpone testing until a later date .
12078958	IPO	postponed	11	11	9	9	Because the market was not doing well , NAFH postponed the IPO until 2012 , after the holding company had changed its name to Capital Bank Financial Corp .
12079804	struggle	postpone	21	21	19	19	Because the Nazi Gleichschaltung policy of forced coordination encountered such forceful opposition from the churches , Hitler decided to postpone the struggle until after the war .
12095803	age	postpone	25	25	32	32	Because , when a woman loses her man in death and is no longer young she can easily move into a resigned approach to old age which Aphrodite Ambologera is said to postpone '' .
12135607	voting	postponed	14	14	13	13	Because of the large crowd expected , the local registrars in both towns postponed voting in the 1906 general election until the following week .
12141245	date	postpone	11	11	9	9	Because of these enforced changes it was necessary to postpone the date of the premiere from 26 to 29 March .
12143686	trip	postpone	10	10	8	8	Because of the surgery , Granholm had to postpone a trip to Israel and Kuwait .
12146619	wedding	postpone	11	11	8	8	Because of this assignment , he had to postpone his planned wedding to Sofia Omirova .
12167031	shoot	postpone	18	18	16	16	Because of a traffic accident on the first night , the production team were prepared to postpone the shoot if needed .
12168060	game	postponing	26	26	24	24	Because of `` damp and dismal '' weather on Saturday morning , few of the players engaged in sight-seeing and the Toronto team proposed postponing the game until Monday .
12169554	release	postponed	11	11	9	9	Because of her commitment to Nightwish , the band postponed the release of their upcoming installment to the fall of 2013 .
12203560	owing	postpone	27	27	24	24	But it was not as easy since the ceremony was very expensive and there were records when some of the Ahom kings had to postpone the ceremony owing to emergency situations or due to financial crisis of the state .
12211379	trip	postpone	6	6	4	4	But Kane had to postpone the trip , as he was short of money to pay for the passage to Europe and Bowman had married shortly before and was not inclined to leave his family .
12228623	exhibition	postpone	7	7	5	5	But the artist had to postpone the exhibition when she committed herself , in 1994 , commissioned by the Finmeccanica , to work on an installation within the company headquarters in Rome , the Palazzo di Vetro , build in 1963 -LRB- by Gi o Ponti -RRB- , Piazza Monte Grappa .
12264232	retirement	postpone	20	20	18	18	Butler was still keen to pursue the robbers , but at 55 years old he would need to postpone his retirement to do so .
12276517	certification	postponing	8	8	6	6	But Talmadge forces were successful in postponing the certification .
12292619	travel	postpone	16	16	14	14	But a friend he was traveling with did not , and he decided to postpone his travel until his friend had a visa too .
12294518	strike	postpone	20	20	18	18	But after President Truman pleaded with the union for a delay , USWA president Philip Murray agreed to postpone the strike for 60 days .
12304402	race	postpone	8	8	6	6	British Royal Aero Club , to postpone the race to allow Italy to correct the flaws in the M .
12368632	ceremony	postponed	36	36	34	34	Brazilian president Dilma Rousseff stated , `` I want to tell the Brazilians and the population of Santa Maria , that we stand together in this sad moment , '' before departing early Organisers postponed a ceremony on 28 January in Bras i lia that marked 500 days to the 2014 FIFA World Cup .
12411188	wedding	postpones	3	3	1	1	Bronwyn postpones the wedding for a few months and Henry is heartbroken .
12435518	release	postponed	6	6	4	4	B test , and postponed the release to anonymous uses based on the second item .
12495514	response	postponing	20	20	18	18	Buber ' s work was focused on the `` I-thou , here and now '' concept following his postponing a response to a client ' s request for help , following which the client committed suicide .
12497105	signing	postpone	15	15	12	12	Buchanan briefs President Logan on the Palmer investigation , suggesting that he postpone the treaty signing , but Logan refuses .
12516586	beginning	postponed	5	5	3	3	Budgetary constraints also postponed the beginning of industrial enrichment operations at the FCN .
12516761	plan	postponed	15	15	10	10	Budget cuts and the interruption of World War II repeatedly postponed the Fort Circle Park plan , but it was the growth of the city of Washington itself that eventually killed the plan .
12517005	start	postponed	5	5	3	3	Budget problems have postponed the start of any project until at least 2010 .
12531347	decision	postponed	24	24	22	22	Boulton spent much time in London lobbying for a contract to strike British coins , but in June 1790 the Pitt Government postponed a decision on recoinage indefinitely .
12531348	decision	postponed	25	25	23	23	Boulton spent much time in London lobbying for a contract to strike British coins , but in June 1790 the William Pitt Government postponed a decision on recoinage indefinitely .
12539645	attack	postponing	15	15	12	12	Bouzes suggested that they should deal with the new arrivals first , postponing the planned attack .
12662316	overflow	postponing	15	15	12	12	If unsigned , its range in the future would be doubled , postponing the 32-bit overflow -LRB- by 68 years -RRB- .
12669573	review	postpone	6	6	3	3	If we could postpone the appointment review until wintertime , I think we would have a much better idea of what kind of an admin we are working with here .
12707140	picture	postpone	6	6	4	4	If we were to postpone this picture , then I would be fine , just between May or June to August .
12755027	decision	postponing	5	5	3	3	I have been postponing my decision on this .
12801212	discussion	postponing	8	8	6	6	I have a strong concern that postponing this discussion until the author returns will only allow time for a similar meatpuppet army to assemble .
12819435	addition	postponed	11	11	8	8	I have now referred this for comment and postponed my planned addition of the information until there has been further time for dispute resolution .
12829521	proposal	postponed	5	5	2	2	I have postponed the opening proposal -LRB- as an act of good faith -RRB- , and the taskforce is now needing direction -LRB- although I am currently myself building the usage tables -RRB- .
12936775	date	postpone	8	8	4	4	I have decided to postpone the GA nomination date to 15 July , so I can file a request with the League of Copyeditors , as well as this peer review .
13008937	FAC	postpone	5	5	3	3	I must briefly postpone the FAC to Sunday - I am anxious to tie up all loose ends , and I know there are some important issues to iron out here .
13020831	date	postpone	21	21	19	19	In 1484 , prior to the casting of the bell , King Dhammazedi ' s astrologer advised him to postpone the date , because it was at the astrologically inauspicious time of the Crocodile constellation , and the resulting bell would not produce any sound .
13036724	assumption	postpone	8	8	6	6	In 1312 he was permitted to postpone the assumption of the same rank for three years in exchange for paying a fine of 100 shillings .
13061271	start	postpone	9	9	7	7	In 1571 , Oxford University had to postpone the start of term because of an outbreak of plague , and the ' gaol fever ' six years later may have been part of the same epidemic , being considered more worthy of note because its victims included the Lord Chief Baron and the Lord High Sheriff .
13081130	profession	postpone	33	33	30	30	In 1605 he joined the Benedictine Order at the Abbey of St Justina , Padua , taking the religious name `` Augustine '' , but ill health obliged him to postpone his religious profession , and he returned home to find his father on the point of death .
13163920	re-evaluation	postpone	8	8	5	5	I guess , i should postpone my importance re-evaluation for when more content would be added to the article so the re-evaluation would be easier .
13170738	status	postpones	6	6	4	4	I guess this effectively postpones FA status , because it will be over a long period of time .
13265197	transfer	postpone	37	37	35	35	In 1800 Spain and France signed the secret Treaty of San Ildefonso stipulating that Spain gave Louisiana back to France , though it had to remain under Spanish control as long as France wished to postpone the transfer of power .
13417763	preaching	postpone	15	15	13	13	In 1857 , the Church of Ireland was asked by local magistrates to postpone open-air preaching , in an effort to calm sectarian tensions .
13423893	plebiscite	postpone	42	42	39	39	In 1860 he went to Sicily on a mission to reconcile the policy of Cavour -LRB- who desired the immediate incorporation of the island in the kingdom of Italy -RRB- with that of Giuseppe Garibaldi , who wished to postpone the Sicilian plebiscite until after the liberation of Naples and Rome .
13426607	signing	postponed	6	6	3	3	In 1875 Peru postponed the Argentine signing of the alliance treaty .
13435839	abolition	postponing	8	8	5	5	In 1879 he succeeded in postponing the total abolition of the grist tax , and was throughout a fierce opponent of Magliani ' s loose financial administration .
13494952	logout	postpone	10	10	7	7	IIRC , `` Show preview '' does postpone the automatic logout , as does viewing any page -LRB- even articles -RRB- .
13557851	publication	postpone	36	36	34	34	Imagine that the publisher buys the ' rights ' to the book and gives an advance to the author , but then becomes busy with other projects and other priorities and decides to indefinitely postpone the publication of the book .
13592108	pass	postpone	7	7	3	3	In order to postpone a 30 day pass -LRB- even for one day -RRB- the entire card must be deactivated and may not be reactivated .
13594763	series	postponed	24	24	36	36	In order to qualify for the 2009 Women ' s Cricket World Cup in Australia , South Africa had to compete in the qualifying series , which they hosted in Stellenbosch , the event having been postponed and then cancelled in Pakistan due to security concerns .
13598981	construction	postponing	11	11	9	9	In November 2004 , bid costs were reduced by postponing the construction of a walkway between Waterfront Station and the cruise ship terminal , removing Westminster Station , and moving Richmond Center Station and the end of the line several hundred metres north .
13618211	game	postpone	22	22	20	20	In November 2009 , it was announced that four Rocks players had caught Swine flu , forcing the club to postpone a game with Guildford .
13622997	plant	postponed	8	8	4	4	In November 2011 it postponed commissioning the Vietnam plant .
13648961	nomination	postponing	6	6	4	4	In my view , postponing the nomination for a few months would not result in substantive changes to the text .
13658876	approval	postponed	15	15	13	13	In order to strengthen Yes , which was relatively new , the regulator postponed his approval to the merger of the cable companies .
13797761	completion	postponed	19	19	17	17	In order not to overtax his people , and to reduce the debt already incurred , Gerardin postponed the completion of the church until 1898 .
13807396	date	postponed	26	26	24	24	In recent years , the Glorious Twelfth has also been hit by hunt saboteurs , the 2001 foot and mouth crisis -LRB- which further postponed the date in affected areas -RRB- and severe flooding and bad weather .
13813646	lawsuit	postpone	17	17	10	10	In recognition of the assistance , Mayor Street agreed to postpone for three months a 1998 federal lawsuit brought by the city claiming racial discrimination in the way the state funds the Philadelphia school district .
13817685	action	postpone	23	23	22	22	In regard to Mahor e , Abdallah offered little more than verbal resistance to a 1979 decision of the French government to postpone action on the status of the island until 1984 .
13823147	intervention	postpone	31	31	29	29	In particular for pilocytic astrocytomas -LRB- that are commonly indolent bodies that may permit normal neurologic function -RRB- surgeons may decide to monitor the neoplasm ' s evolution and postpone surgical intervention for some time .
13823367	question	postponing	39	39	37	37	In particular , Goukouni and his men had shown themselves reluctant to follow Gaddafi ' s solicitations to make The Green Book the official policy of the FROLINAT , and had first tried to take time , postponing the question until the complete reunification of the movement .
13851286	date	postponed	32	32	30	30	In respond to such concern , China altered Compulsory Certificate implement from apply to all these type of product import into China to apply to only government procurement products and postponed implementation date to 1 May 2010 .
13853388	session	postponed	7	7	5	5	In response , he permanently postponed the session and ruled by decree until a new constitution could be drawn up and adopted .
13856980	vacation	postpone	24	24	20	20	In response , the insurance company puts the protagonist , Charlie Norman , on the case , forcing him to postpone his previously scheduled vacation to Mexico .
13859136	date	postponed	18	18	15	15	In response to a schedule described as `` unsettled and changing daily '' , NASA postponed the launch date of the telescope until April 1985 .
13908351	romance	postponing	23	23	18	18	In the end , Dhandi accidentally uses her last wish to make Eden stay with her forever , postponing The Genie ' s romance until Dhandi ' s life ends .
13957125	construction	postponed	35	35	34	34	In the early 1970s , a toll company was established to finance the bridge , but too high costs to cover with tolls and the lack of a motorway to Bergen from the west postponed construction .
13958096	code	postponing	37	37	35	35	In the early 1970s , large American cities began to introduce `` interchangeable central office codes '' , that had a zero or one as the middle digit , to keep up with demand while postponing area code splits by a few more years .
14102652	visit	postponed	11	11	8	8	In September 1992 , Russian president Boris Yeltsin postponed a scheduled visit to Japan .
14126738	project	postponed	34	34	32	32	In September 2009 , Chaudhry Pervaiz Elahi , leader of Pakistan Muslim League -LRB- Q -RRB- and former chief minister of Punjab , stated that the Sheikh Mubarak Al Nahyan Company had postponed the project of building the Mubarak Center in Lahore .
14128586	fight	postponing	20	20	18	18	In September 2009 , The Vancouver Sun suggested that Jackson has been attached to the role and was postponing his fight at UFC 107 with Rashad Evans due to filming for The A-Team .
14129128	start	postponed	13	13	11	11	In September 2010 , Campos became ill while a rain delay postponed the start of a regular season game between the Minnesota Twins and Cleveland Indians .
14129978	tour	postpone	26	26	22	22	In September 2010 , Khan suffered a major breakdown and collapse during final rehearsals for the upcoming tour , forcing Kamelot to postpone their North American tour across Canada , and the United States of America .
14154513	application	postponed	16	16	14	14	In September 1839 the rebels captured the castle and once again the Ottoman government postponed the application of reforms in Albania .
14169451	operation	postponed	11	11	9	9	In September Rawlinson and Bacon became pessimistic and Haig postponed the operation again but told them to be ready for the second week of October .
14170079	closure	postponed	8	8	6	6	In September , the city council postponed the closure of the north-south runway until after the Indy and Airfest events of 2010 .
14170212	implementation	postponed	16	16	14	14	In September , the government finally had the Bill formally enacted , but simultaneously postponed its implementation while the war in Europe continued .
14200321	wedding	postpone	19	19	17	17	In `` Something Borrowed '' , despite being pregnant to an alien Nostrovite , Gwen refuses to postpone the wedding to Rhys .
14249618	wedding	postpone	18	18	16	16	Intending to try a similar approach , he breaks down in tears and begs Susan to postpone the wedding ; touched by his show of emotions , Susan agrees to postpone the wedding .
14249618	wedding	postpone	32	32	30	30	Intending to try a similar approach , he breaks down in tears and begs Susan to postpone the wedding ; touched by his show of emotions , Susan agrees to postpone the wedding .
14261914	rest	postpone	14	14	12	12	Instead , you must entirely quit some things and for the present postpone the rest .
14321743	hearing	postponed	19	19	17	17	In the aftermath of the mass shooting at Virginia Tech , Senate Judiciary Committee chairman Patrick Leahy postponed the hearing until April 19 .
14339179	racing	postponed	11	11	9	9	In the autumn of 1775 the Maryland Jockey Club postponed all racing , due to the break out of war , upon the recommendation of Congress , `` in consequense of report upon the state of the country .
14379449	attempt	postpone	33	33	30	30	In `` The Bar Manager , The Shrink , His Wife and Her Lover '' -LRB- 1993 -RRB- , Lilith storms out the room , and then Frasier and Rebecca postpone their love-making attempt .
14414492	election	postponing	24	24	22	22	In Pereti ' s view , the Charter would not be completed in time , and Bainimarama might have to choose between postponing the election -LRB- and thus sparking the ire of the international community -RRB- or abandoning his People ' s Charter .
14423267	decision	postponed	9	9	7	7	In October 1996 , the Board had postponed a decision on whether schools should be named after active members of the Board Following a change in membership of the Board in November 1996 , the decision was made to allow the school to be named after her .
14432364	metrication	postpone	9	9	7	7	In particular the Government had decided to postpone the metrication of road signs .
14449977	ceremony	postponed	13	13	11	11	In October 1650 Maria Eleonora proudly attended her daughter ' s postponed coronation ceremony .
14482224	tour	postpone	28	28	25	25	In early 2005 , with a completed album ready -LRB- albeit only available online through the Soul SirkUS website -RRB- the band was forced to postpone their first tour when Castronovo fell ill due to extreme exhaustion .
14534078	visit	postponed	38	38	35	35	In early March 1967 , in view of the oncoming legislative elections in May which the right-wing National Radical Union was widely expected to lose , preparations began for implementing the plan , and Spandidakis postponed a planned visit to the United States .
14536585	time	postponed	14	14	11	11	In early September 2012 , the opening date was indeed further postponed , this time to 27 October 2013 .
14551078	shutdown	postpone	14	14	12	12	In February , Thomas McDermott Jr , mayor of Hammond decided to postpone the shutdown until the end of the year in hopes that a funding solution will materialize .
14582118	pageant	postpone	6	6	3	3	India had to postpone its national pageant and was scheduled to be held three months later .
14620895	case	postpone	11	11	5	5	It asked the UN to postpone the ICC ' s Kenya case , and has put up substantial resistance to the ICC .
14650818	effect	postponing	30	30	28	28	It also suspended for a limited period the execution of any order made for possession for those still remaining in their homes on 1 August 1958 , by postponing the effect of any earlier order for possession .
14683325	solution	postponed	4	4	2	2	It also postponed the solution of disputes into the future .
14718693	nomination	postpone	7	7	5	5	I strongly suggest that you postpone the nomination for at least a month so that the article can mature , especially since it is on a potentially contentious subject .
14747020	election	postponed	20	20	16	16	It abolished many state offices , cut the salaries of state employees by 20 percent , postponed the planned state election to August 1862 , created provisions for a new pro-Union state militia , and enacted a loyalty oath requirement for all state officials .
14825574	puberty	postpone	8	8	6	6	It also has been used to postpone precocious puberty because of its ability to block estrogen production .
14842135	VFD	postponing	6	6	2	2	I suggest postponing or archiving this VFD until then .
14842136	discussion	postponing	5	5	2	2	I suggest postponing the whole discussion for a month , giving me a chance to fill these in .
14846841	vote	postpone	13	13	11	11	I suggest the community must pledge to rescue these articles and postpone this vote for , say , 1 month .
14848957	conversation	postpone	5	5	3	3	I suggest we postpone this conversation until consensus is clear .
14888098	self-deprecation	postpone	13	13	10	10	It can take the form of procrastination when used to postpone tasks and self-deprecation when used to excuse poor performance or to seek sympathy and affirmation from other people .
14973344	remodeling	postpone	14	14	12	12	In the end of 2008 , however , the council decided to postpone the remodeling for an unknown time span .
15012890	notification	postpone	9	9	7	7	In the past people have tended to postpone evacuation notification until after the causeways and bridges have been closed and no evacuation is possible .
15064435	decision	postponed	17	17	15	15	In the episode , Shepherd was offered the position of chief of surgery , but postponed his decision , due to Webber being his friend .
15079392	day	postpones	8	8	5	5	In the theory , this postpones the `` day of reckoning '' and defers the collapse of unsustainably inflated asset prices .
15091758	desegregation	postpone	32	32	30	30	In the summer of 1958 , as the school year was drawing to a close , Faubus decided to petition the decision by the Federal District Court in order to postpone the desegregation of public high schools in Little Rock , Arkansas .
15099289	conquest	postponed	46	46	44	44	In the second half of the year , losses of key players as Wesley -LRB- sold to Werder Bremen -RRB- , Andr e -LRB- sold to Dynamo Kyiv -RRB- , Santos was unable to go beyond an 8th place in the Campeonato Brasileiro and postponed the conquest of the `` triple crown '' -LRB- symbolic title given to whoever win the in the same year , the State Championship , the Brazil Cup and Brazil League -RRB- .
15158728	work	postponed	27	27	25	25	In the event , the project stalled when a prudent Roman Catholic diocese reluctant to incur unnecessary debt with the onset of the 1880s depression postponed further work .
15168839	expansion	postpone	44	44	42	42	In view of the result of attained at the Washington Treaty which , my advisors believe , guarantee peace in the Pacific for some time to come , it is proposed to reduce the establishment of the navy and army , and postpone the expansion of the air force .
15168893	ratification	postpone	13	13	11	11	In view of these inconvenient facts , it was determined to postpone a ratification by Parliament until a popular vote , unanimous or nearly unanimous , had been secured .
15175052	game	postponed	10	10	8	8	In Toledo , the Mud Hens baseball team postponed the game scheduled for that night .
15190564	payment	postpone	9	9	8	8	In unfortunate cases where the agreement was to postpone payment of the mahr , some husbands will bully their wives and insist on the return of what he gave her in order to agree to the dissolution of the marriage , this is un-Islamic and cruel .
15198761	uprising	postpone	27	27	25	25	In Wallachia he met Alexander Ypsilantis , the political and military head of the Greek revolution , in 1820 and tried to persuade him to postpone the uprising .
15244252	publication	postpone	8	8	7	7	In turn , Kidz Magazine decided to postpone publication in December 2007 while the corporation was restructured to handle its success .
15380630	release	postponing	15	15	12	12	In the February 2011 issue of Woman Today magazine , she expressed postponing the album release , again , scheduling it in June 2011 .
15392269	engagement	postpone	15	15	13	13	In the late fall of 2010 , Layla and Cris are forced to postpone their engagement as Layla gets an offer to work in Paris with her good friend , Adriana Cramer .
15403723	game	postponed	22	22	20	20	In the last game , against the Pittsburgh Maulers , a huge crowd patiently waited through a late-June downpour which postponed the game for more than an hour .
15433115	date	postpone	21	21	18	18	In the initial months of 1989 , the Revolutionary Nationalist Movement -LRB- MNR -RRB- tried in vain to postpone the election date , arguing that the deadline for electoral registration restricted citizen participation .
15445054	solution	postpone	36	36	33	33	In the framework of the Oslo I Accord of 1993 between the Israeli government and the Palestine Liberation Organization -LRB- PLO -RRB- , a modus vivendi was reached whereby both parties agreed to postpone a final solution on the destination of the settlements to the permanent status negotiations -LRB- Article V -RRB- .
15453475	expedition	postponing	35	35	32	32	In the meanwhile , Darius began raising a huge new army with which he meant to completely subjugate Greece ; however , in 486 BC , his Egyptian subjects revolted , indefinitely postponing any Greek expedition .
15461370	matter	postponed	45	45	43	43	In the months prior to the start of the War of the Pacific , Argentina -LRB- who was involved in border disputes with Chile -RRB- was invited to join the alliance and the Chamber of Deputies approved the law but the Argentine Senate postponed the matter to 1874 .
15573386	school	postponed	29	29	28	28	In the politically charged atmosphere of 1980s Quebec , the school was the target of an arson attack during a winter break which burned the main office and postponed school restarting in the new year .
15614816	surgery	postponing	20	20	18	18	In the sixth season premiere episode , Allison awoke from the coma and was suffering the consequences of postponing the surgery .
15646406	process	postpone	21	21	18	18	As a result of that , Sully Erna stated in an interview with ArtisanNewsService the band had to postpone the writing process until the tour was finished on September 5 , 2009 , `` We were in the middle of writing the record , and we had kinda settle that process for a minute and postponed it .
15647960	deorbit	postponing	25	25	23	23	As a result of the company ' s backing , the RSC Energia officials boosted the Mir into a higher orbit , thus postponing the deorbit that had been agreed to by the Russian Space Agency in discussions with NASA .
15648426	edition	postponed	22	22	19	19	As a result of the cuts , the TAT broke its management contract with Festival Management , and then postponed the 2007 edition of the festival from January to July .
15648485	construction	postponed	11	11	9	9	As a result of the debate , significant delays postponed the construction of the new memorial , so a temporary wood-and-plaster cenotaph was raised for the 1926 ANZAC day march .
15649293	launch	postponed	14	14	12	12	As a result of the failure , the Launch Director Doug Lyons postponed the launch , initially for 24 hours .
15654614	divorce	postpones	7	7	5	5	As a result , she postpones the divorce .
15659764	introduction	postpone	11	11	9	9	As a result , the decision was made to postpone the introduction of UEFI support to Windows ; support for UEFI on 64-bit platforms was postponed until Vista Service Pack 1 and Windows Server 2008 and 32-bit UEFI will not be supported , as Microsoft does not expect many such systems to be built as the market moves to 64-bit processors .
15667377	game	postponed	12	12	7	7	As a safety precaution , the NHL postponed a Boston Bruins home game against the Ottawa Senators at TD Garden scheduled for April 15 , to April 28 instead .
15674637	tour	postponed	8	8	5	5	As a result , Kiss postponed the European tour until the end of August , thus giving the band enough time to find a replacement drummer , whom they found in Brooklyn-born Eric Carr .
15677264	enlistment	postponed	7	7	5	5	As a result , Miller postponed his enlistment until the end of the season .
15677537	marriage	postponing	8	8	7	7	As a result , more women are postponing marriage until 18 , the use of contraception and voluntary hysterectomies have reduced family size , and more girls are attending school -LSB- 2 -RSB- .
15678318	invasion	postpones	16	16	14	14	As a result Nazi Germany does not view Russia as a military threat and postpones their invasion , allowing them to succeed in conquering Great Britain without the diversion of resources to the Eastern Front and to follow the victory with the occupation of the Eastern Seaboard of the United States by 1944 .
15680202	opening	postponed	40	40	38	38	As a result of Britain and Poland having signed the Polish-British Common Defence Pact on August 25 , and also being informed that Italy was hesitant in fulfilling its obligations regarding the Pact of Steel , Adolf Hitler postponed the opening of hostilities .
15692329	retirement	postponing	5	5	4	4	As a result , postponing retirement can be an attractive option for individuals looking to enhance their retirement preparedness or recover from investment losses .
15700616	work	postpone	17	17	15	15	As a result , I -LRB- as well as other reasonable editors -RRB- decided to postpone our work on this article , because the efforts needed to implement even small improvements are not commensurate with the results obtained .
15703105	discussion	postpone	11	11	9	9	As a result , it is often necessary to postpone a discussion of the offense until a second interview .
15706428	grant	postponing	10	10	8	8	As a result there is little benefit in postponing the grant of the patent .
15711775	film	postponing	29	29	27	27	As a result , though Bhansali wanted to start the shooting of the movie by early 2009 , the start got delayed since the lead actor suggested postponing the film until he wrapped up his home production Kites .
15741315	decision	postpone	22	22	19	19	As I said , the article is in flux and new factual references are being added , so perhaps postpone this deletion decision until editors can finish .
15812456	appearance	postponing	18	18	16	16	As Giuliani mulled over his medical options , on May 1 Hanover announced that she was postponing her appearance in The Vagina Monologues due to `` personal family circumstances .
15827009	exhibition	postponing	25	25	23	23	As I am holding a show of Picasso ' s latest work during August which would rather crowd your paintings , I am postponing your exhibition until September , which , from the point of view of a contemporary artist , is anyhow a better month -LSB- Bilbo , letter to Stockley , 13 July 1944 -RSB- .
15831614	contest	postponed	19	19	17	17	A similar event occurred in the 7th Primary Mathematics World Contest -LRB- 2003 -RRB- where the committee postponed the contest to November 2003 due to SARS .
15844246	coronation	postponed	15	15	13	13	As a mark of his love for his wife , Baldwin II had postponed his coronation until Christmas Day 1119 so that Morphia and his daughters could travel to Jerusalem , and so that Morphia could be crowned alongside him as his queen .
15850813	game	postpone	18	18	16	16	As an alternative provider could not be found with such short warning Southern were forced to postpone the game and the Olympians generously agreed to reschedule the encounter .
15858380	decision	postpone	17	17	15	15	As an editor said he was working on it , various comments have been to postpone the decision until there is more information .
15883829	consideration	postponed	9	9	6	6	As an outcome , the deputies postponed the bill consideration .
15912872	comeback	postpone	16	16	14	14	A ' s agency , Star Empire Entertainment , announced that the group would postpone their comeback because of an injury to member Jun Young ' s right ankle .
15933277	system	postponing	32	32	27	27	As a preparation for the sale to Zattikka , the developers declared that they wo not improve core features of the game for the foreseeable future -LRB- postponing the announced new staff system for instance -RRB- , but instead focus on improving the experience for newbies coming into the game , as well as attracting new members and adding things -LRB- like hattrick gears -RRB- that users can pay for .
15965163	execution	postponed	23	23	21	21	Armijo ordered the execution of Esquibel and the three other prisoners , but to Armijo ' s anger , his subordinates postponed the execution .
16006466	matter	postponed	34	34	32	32	Argentina had begun talks with Peru and Bolivia to join the alliance , and the Argentine Chamber of Deputies , in a secret session , approved the law , but the Senate postponed the matter to 1874 .
16006467	matter	postponed	34	34	32	32	Argentina had begun talks with Peru and Bolivia to join the alliance , and the Chamber of Deputies , in a secret session , approved the law , but the Argentine Senate postponed the matter to 1874 .
16008966	injury	postponed	30	30	23	23	A rematch with Patricio Freire was expected to take place at Bellator 47 on July 23 , 2011 , but had to be postponed due to Pitbull ' s unexpected injury .
16014378	opening	postpone	22	22	20	20	A replacement -LRB- in the person of Mercedes Llopart -RRB- had to be found , and it was necessary to postpone the opening until 29 December 1927 .
16033907	assassination	postponed	32	32	30	30	Ariel Sharon initially praised it as `` one of our greatest successes , '' but later told Yediot Ahronot , `` had I known the outcome , I would have postponed the assassination .
16061403	opening	postponed	24	24	22	22	As early as 1916 , formal plans were being considered for opening the school , but financial constraints and World War I postponed the opening of the school until the fall of 1922 .
16070733	consideration	postponed	16	16	15	15	As Cambodia and Thailand had not resolved border issues concerning the site , the Committee postponed consideration to its 32nd session , and asked Cambodia to provide a complete management plan for the area .
16078866	album	postponed	7	7	5	5	A series of business mergers postponed the album , meanwhile the Outpost label went out of business .
16079355	action	postponed	21	21	19	19	A series of delays , however , occasioned in part by differences between Alarc o n and Olivares , postponed definitive action until 1718 .
16099953	roundup	postpone	21	21	19	19	A second telegram the next day from Mollhausen to Berlin said that the field marshal had asked Kappler to postpone the roundup .
16127105	abandonment	postponed	17	17	15	15	As coal traffic declined , an oil discovery near Okemah brought additional traffic , which postponed the abandonment of the railroad .
16130427	opening	postponed	14	14	11	11	As construction finished in the spring of 2003 , the Philharmonic postponed its grand opening until the fall and used the summer to let the orchestra and Master Chorale adjust to the new hall .
16179550	saturation	postponing	24	24	22	22	Aquatic vegetation may play an important role in phosphorus removal and , if harvested , extend the life of a system by postponing phosphorus saturation of the sediments .
16202734	number	postponed	12	12	11	11	A proof for this , is that the operation was already postponed number of times , because information we had about probable innocents around the terrorist Salah Shehade .
16307257	game	postponed	11	11	9	9	A power outage struck the Montreal area , which postponed the game in that city , and CBC was forced to turn to Cuthbert in Washington to provide the full broadcast - play-by-play , analyst , host and everything else .
16356844	hour	postponed	8	8	6	6	AP1 Races not yet started are postponed 1 hour .
16389828	opening	postponing	24	24	22	22	As a consequence , the league cancelled the September 7 Opening Cup game between Salavat Yulaev and Atlant already in progress , postponing the opening of the KHL season until September 12 .
16445291	vote	postponing	25	25	23	23	A rumor circulates that there are Confederate representatives in Washington ready to discuss peace , prompting both Democrats and conservative Republicans to advocate postponing the vote on the amendment .
16470927	war	postpone	13	13	11	11	A popular theory seems to be that he was trying to postpone the war slightly , as Germany was not quite ready , but it is rather unfair to blame him for all of the conflict that resulted .
16481252	completion	postponed	26	26	24	24	An occupation lasting 6 months led to the declaration that Carrickmines Castle was a National Monument and granting of a Supreme Court injunction that postponed the completion of the M50 motorway for two years .
